Facility ID,Report ID,Last Inspection Date
FA0004058,{DA6ABECA-2B66-439C-908C-7E3BFF16F6C4},2/1/16 0:00
FA0004063,{A4C7ADFC-1465-43F9-94FE-49396A733B09},12/17/15 0:00
FA0004065,{F19FB7B6-A2C9-4CC1-9D77-67B40E9F60A4},1/28/16 0:00
FA0004072,{9F18DF65-9381-4421-A357-831D500DA418},2/9/16 0:00
FA0004073,{BDF5902C-E157-4C0C-9A42-28E4B0E1FA24},11/12/15 0:00
FA0004074,{7D5C7045-7400-4501-863A-6FEEC560F843},1/19/16 0:00
FA0004077,{C59B4435-2A15-450A-A517-236C672EA45F},1/14/16 0:00
FA0004079,{353B7EFF-9AD1-488A-981A-7C9DC9AB5B95},1/15/16 0:00
FA0004083,{2B9A2287-8F80-4FC3-8961-7237F04E152A},12/7/15 0:00
FA0004087,{3CA6C454-D23F-4131-9ED4-D448893DE1B8},12/29/15 0:00
FA0004088,{E8EFA6B1-C422-4F4F-98A0-A1BFA61A383E},11/30/15 0:00
FA0004091,{1B8D716D-CA0B-41D7-88BD-E1899969C4DB},9/21/15 0:00
FA0004091,{C45306D6-DACE-4ED6-90E0-28631ECB3E5B},9/21/15 0:00
FA0004093,{C4D8735A-3165-4B10-829C-F1B3BFD0D891},1/13/16 0:00
FA0004103,{81A95CA9-821C-4DC9-86C7-1A736B04D45B},10/29/15 0:00
FA0004104,{85598930-6DDE-4312-9AD4-DBBF9426254F},1/5/16 0:00
FA0004105,{CC89985B-C61A-4FF5-9EEC-BDEAFA088574},2/4/16 0:00
FA0004106,{C0FBA948-D701-402A-89F6-47C8F36C2D0F},2/2/16 0:00
FA0004107,{989AE8D4-0B0D-42AF-AE11-0A6E5F0C5C16},2/2/16 0:00
FA0004110,{7097B764-3C89-4C95-87F2-73BD4FDFDAB2},2/19/16 0:00
FA0004114,{98A0A0E2-33D6-40B4-A5AD-C4A1D2A2DAA0},1/26/16 0:00
FA0004115,{4D8BC198-5256-42BF-B6F5-0119340217DB},1/26/16 0:00
FA0004118,{D3D81C71-2203-4302-83DE-8A9CDBB50DC0},2/25/16 0:00
FA0004127,{130F1103-2ACA-46EA-B3BC-A35DABCFA6B8},9/22/15 0:00
FA0004131,{8C831639-0287-428E-8486-E7C0A84FD1D6},9/23/15 0:00
FA0004141,{CA13CF77-B18E-430B-AD2D-C6EA76F4ECA9},1/12/16 0:00
FA0004142,{D56E1F29-4545-4ECE-ABD4-1B651537A2AF},11/6/15 0:00
FA0004143,{D93B1EAB-1EB9-4B81-AACC-CB37EEB222AE},11/17/15 0:00
FA0004151,{211BE8BD-6AAC-43A9-A666-D8B15FAE1FD9},2/9/16 0:00
FA0004155,{F2A25261-0066-459C-9F68-89A98110B3B4},2/8/16 0:00
FA0004157,{087F8554-8BD4-432A-86C5-481636D6E101},2/29/16 0:00
FA0004160,{B5C29199-EFE3-4FF5-879B-54D3F918D703},12/21/15 0:00
FA0004162,{C3EDB823-B79B-48C7-A171-660D7664ED47},9/30/15 0:00
FA0004163,{9BF027B2-06E6-49E5-B514-7B9025B8D735},10/19/15 0:00
FA0004163,{2B4ECB1E-7EB7-464A-9767-3A524CCEFEE8},2/24/16 0:00
FA0004163,{950466F6-1A34-4BD0-A8B2-A509B47F4DEE},2/24/16 0:00
FA0004164,{8EE9187C-E941-4E78-BE30-E9E2A8E6DBC1},12/10/15 0:00
FA0004165,{DBD7B3C9-BF48-4C3C-9379-AB7D9CC045CD},11/5/15 0:00
FA0004166,{1A3E6A9C-EEAB-4B0C-A20E-B5DDE4A2A61C},11/23/15 0:00
FA0004177,{539162CF-3DF1-4387-BF6C-1D436BF49F8F},1/12/16 0:00
FA0004178,{F77BD97E-B194-4210-B042-20A945C883CA},1/7/16 0:00
FA0004178,{C3FD5218-35F4-427E-B34E-6ED7FFD4C630},1/7/16 0:00
FA0004184,{20291A43-AC7E-4EC8-9AA9-40FE6B95E14C},12/30/15 0:00
FA0004185,{4E3BA064-FD82-42CC-8B1A-672ACA8AEA6C},10/30/15 0:00
FA0004185,{70F1545A-D281-40A2-AD2E-4C5D2232F976},2/17/16 0:00
FA0004185,{C5E2C843-3C26-4091-B0ED-9C5DACFF6AE2},2/17/16 0:00
FA0004186,{04B3784F-83E6-408F-AF4E-6E878506C3FC},12/22/15 0:00
FA0004189,{4AB3FABE-D69D-4BF5-8D46-209F4EFFC3EF},10/27/15 0:00
FA0004190,{9EACC055-182C-43E4-9A83-C21B6F19AA4B},2/3/16 0:00
FA0004193,{43EBA6CC-06C9-4F10-88F3-B1B429DCAC50},2/22/16 0:00
FA0004194,{DC368DFA-05FF-45E4-8717-9E294CEF2EBB},2/16/16 0:00
FA0004195,{F279081A-4731-4166-8EDB-925873A8DEAA},1/7/16 0:00
FA0004196,{21DB8A23-9D80-4532-92EF-108FA9FFE60A},1/8/16 0:00
FA0004198,{79CECAA1-35AA-410A-BC21-63A23D811C2A},1/19/16 0:00
FA0004198,{44B76E29-F503-4443-9485-4E44F7768005},1/19/16 0:00
FA0004199,{44866486-C907-4884-8519-BEFEBFE416D0},11/24/15 0:00
FA0004201,{4E266C09-C5B9-41C1-9129-A8312A8E8096},11/30/15 0:00
FA0004208,{3B52CE18-CDD5-4625-8512-FF459CC7B66F},8/25/15 0:00
FA0004210,{702411B3-FA6F-4AE5-B81C-1167E3EA8E25},12/18/15 0:00
FA0004211,{374D7EA9-7FD0-47B1-944F-0180E7B4F63E},10/20/15 0:00
FA0004216,{996967ED-DCEE-45CE-9EFB-B7B2AF58D583},12/2/15 0:00
FA0004219,{BFEABCB5-00BE-41F9-A4AB-A3DBB3625917},12/14/15 0:00
FA0004220,{540502CD-8CEC-49FA-9EC0-C3DF10F807BB},2/11/16 0:00
FA0004229,{022F5DC4-788B-4DE7-83C1-47F4E72AEDAB},2/1/16 0:00
FA0004230,{FE12EE9E-3BC6-4505-BDB6-FBD0ADEF188C},12/18/15 0:00
FA0004231,{4086833F-900E-42C3-B386-0804D643858B},12/23/15 0:00
FA0004232,{DD538FC3-C4F2-4DE2-AA53-720C8921D472},2/19/16 0:00
FA0004233,{47A8DEAB-5B3C-45A8-9FD6-5301DAABD200},12/7/15 0:00
FA0004234,{39221BD8-6711-45D0-8B57-791862FD3433},12/28/15 0:00
FA0004237,{C6B306F7-10AD-4C55-8586-203BAFE97606},9/16/15 0:00
FA0004237,{E1AF4EAE-DF8C-4838-B7DF-466A9C4833A7},9/16/15 0:00
FA0004238,{18FC611C-1124-488D-8090-8D16C9DE7C25},1/11/16 0:00
FA0004239,{EC0443F1-2796-4D94-9ADA-78C35839B168},1/12/16 0:00
FA0004240,{835DDDA6-8795-4890-B625-3CE9921618F0},10/30/15 0:00
FA0004245,{3E1CE123-854F-43A9-BF13-55AC9DD3675D},2/22/16 0:00
FA0004258,{5E2AF0E3-241D-4CC2-A1D9-7D122D6AD276},10/13/15 0:00
FA0004264,{8A80591B-E036-406D-8822-513ED97F36B3},2/5/16 0:00
FA0004269,{D3AD21DF-E05F-4889-AB3C-B7D71C1E0ECB},1/20/16 0:00
FA0004271,{BBADF8A5-E146-4341-A0A3-11133EB8DFAB},2/23/16 0:00
FA0004277,{18ACF4D3-8131-4EA3-A387-B8B296114CB3},9/30/15 0:00
FA0004278,{DDF090A7-2C59-403B-8A86-50A14B55CEE9},12/21/15 0:00
FA0004279,{3A78337E-7B17-4B58-9550-3AFBDFC3DB64},10/6/15 0:00
FA0004283,{916E67FC-D59C-4753-9801-B5D48D9C8980},2/22/16 0:00
FA0004284,{E660F296-AB35-4C31-B347-7BECFA394240},2/22/16 0:00
FA0004288,{0ABD1CD2-5F4E-49F9-A0B3-91079C53FEF6},2/9/16 0:00
FA0004291,{27181EBC-0F4B-4E1E-9E99-8DB8F138516D},9/28/15 0:00
FA0004292,{1FD7F8A6-73C6-461F-AF7D-F2FC50EAE4D8},2/26/16 0:00
FA0004294,{65666163-BDF8-45DD-B18A-B21643D2EE28},2/16/16 0:00
FA0004295,{59AB64B6-BEA7-4EDF-819D-2403E2E6E5EB},1/22/16 0:00
FA0004296,{47D1DB4A-0B14-4256-931B-B129B1EDB90F},3/2/16 0:00
FA0004297,{5E32B6CC-9C5D-4DD1-84A3-01F67D7C06BA},2/12/16 0:00
FA0004298,{04262A5F-7C6C-4644-BF5E-65A32C48CBF5},2/16/16 0:00
FA0004299,{A8CCA9EE-6AB1-4874-AF9D-25C83B4654FB},2/12/16 0:00
FA0004300,{46648120-A948-4ACD-AB0E-9C5713B6431E},1/27/16 0:00
FA0004301,{DA26B67A-590A-4858-B416-7177897D0158},1/13/16 0:00
FA0004302,{4CA28BE9-F4FA-48A9-ADC1-0F4C4134AF21},5/21/15 0:00
FA0004305,{6C3FE9B5-C7CB-4C36-9170-6402A3EDFB27},11/10/15 0:00
FA0004305,{7C968C67-06DC-493A-ADE7-2E97F51C3A52},11/10/15 0:00
FA0004308,{E39138F6-2639-43D2-BDD6-F28DABAB6D74},10/8/15 0:00
FA0004311,{BE5F434E-BBAC-45B0-A7C8-CB06CFB04215},9/11/15 0:00
FA0004313,{8B45A181-0B60-41A3-956E-53C4DD411BDC},3/1/16 0:00
FA0004314,{5435F3FD-C3FF-407B-9F66-1A53A493C9F6},12/19/15 0:00
FA0004317,{16DEFEE9-8F71-44A3-8665-72BBD87ADE9E},12/22/15 0:00
FA0004320,{4BFA0E67-29D0-470E-A7DA-1EDEFFA41C72},2/16/16 0:00
FA0004323,{467070AD-DCAA-41AE-805C-C3C8F0A60E5A},2/23/16 0:00
FA0004324,{A6356302-6881-4101-AAE7-4AB16CBF2D23},3/1/16 0:00
FA0004328,{97AE3855-6B5F-4006-B96A-C6E6405A9016},2/19/16 0:00
FA0004330,{15E16178-B677-4914-9E34-50F5DA177B62},11/12/15 0:00
FA0004332,{0C3C899D-E682-468A-8880-B1F1EF7B6BE1},12/15/15 0:00
FA0004333,{A35DA5CE-EA88-4DFF-BC34-934B40DAAEA1},2/26/16 0:00
FA0004337,{9AC0CE33-AE4D-4A64-A88C-F191D0103187},1/4/16 0:00
FA0004338,{A7DB43C3-2F4D-4F59-944F-FC74F405E2D1},1/15/16 0:00
FA0004340,{3EE8D155-C7AE-40B6-9CF4-A296A7F2B256},1/5/16 0:00
FA0004343,{011C3394-0157-4867-91DF-B4AA0AF7CAA2},12/4/15 0:00
FA0004345,{31C2333C-BEAE-47D1-9DB0-2DE322FA0788},2/2/16 0:00
FA0004346,{56986877-ADED-4E11-9024-3ACC0E1504C8},2/1/16 0:00
FA0004347,{37A63B23-0290-4995-B2F2-1CBB6DEBC664},2/1/16 0:00
FA0004348,{4FC11A02-2C1C-43A6-988E-29B42E2E32D8},2/10/16 0:00
FA0004349,{DE1AF5F4-893F-4547-8DF9-4FCC4D3F1337},1/9/16 0:00
FA0004350,{9CF6AB51-B03B-4D10-93D0-18A87DCE9D82},12/9/15 0:00
FA0004351,{54D7AA73-3772-42C1-8646-1161A77922BD},11/20/15 0:00
FA0004352,{A224D5E1-FC81-4453-B4AA-7C4CE15E3A7A},12/9/15 0:00
FA0004353,{B762DEE1-CDBE-4218-9767-DEC145064812},11/20/15 0:00
FA0004354,{35EA823F-7033-4F71-91BA-614CCC365CAF},11/20/15 0:00
FA0004355,{6A9A8AD7-768C-421B-A1E8-8555001FE94F},12/9/15 0:00
FA0004356,{21703099-DDD1-48C7-AB69-380A7CF4D60B},2/29/16 0:00
FA0004357,{1CE37EC3-366A-4429-862C-44BCFD56D39B},2/29/16 0:00
FA0004358,{98760FA2-7B55-4266-AA00-0F97659A6D2A},3/1/16 0:00
FA0004359,{1BDFC1DF-C609-42E9-95CC-0F91C574E9DA},3/2/16 0:00
FA0004361,{56D7E5B2-7B9E-420B-AE7B-6EF99EE89318},10/29/15 0:00
FA0004362,{5A648192-90AE-4627-B4B6-43FAE2426C06},2/8/16 0:00
FA0004363,{4C5DCBBB-1303-4489-8BC6-23FFF277956C},10/20/15 0:00
FA0004364,{CDD178FC-99A6-46EC-AFA4-14BB79EA0BA0},12/29/15 0:00
FA0004366,{22BC30B2-6895-4832-B27B-D0E865C4D667},2/16/16 0:00
FA0004367,{E470F9C3-F9CF-4094-A5A6-586BDCF8B5E9},12/15/15 0:00
FA0004367,{D40CCE1E-D581-4B95-88A0-27541BAF92BB},12/15/15 0:00
FA0004368,{0C5A56E6-0629-4839-96ED-A0473562BE00},2/11/16 0:00
FA0004369,{33D6E70C-2F9A-4BEB-9F76-175B763C93EA},12/15/15 0:00
FA0004370,{20DAE8EA-152D-49A2-9932-FCCBE9338AC2},1/14/16 0:00
FA0004370,{1236ACE7-E32D-4C1C-9DA7-5F2D834700D0},1/14/16 0:00
FA0004371,{8CB51DC1-E33B-4AFF-B269-FA8574F52310},3/2/16 0:00
FA0004372,{818E938C-91B3-4778-BE42-57CD259F8576},1/22/16 0:00
FA0004375,{F2869BE7-6C14-4F2B-A500-7AE0DB3DB146},1/25/16 0:00
FA0004376,{1B76D8B4-9AD3-4B83-9B79-435282E0942A},10/7/15 0:00
FA0004378,{C8530ADB-3CEE-4DF0-BB5C-951345E552FD},12/1/15 0:00
FA0004380,{CB5F0837-8E2D-4BBF-A1C2-DBF806C11B39},11/13/15 0:00
FA0004381,{EAF5FAC7-B77E-46E1-894F-E13DF2B25534},1/7/16 0:00
FA0004382,{5273E016-2061-4DEB-B6F2-67AC68036881},2/4/16 0:00
FA0004383,{7114B8AE-AE30-417B-8B2A-4C79970E72B4},12/4/15 0:00
FA0004384,{88883894-1930-4A73-AD3F-AF52F7C626A1},2/18/16 0:00
FA0004386,{DB6C7127-33E0-4523-B7E4-74A88231F40C},12/4/15 0:00
FA0004387,{748119C6-E3F1-455A-99F8-64452D0C73EE},1/12/16 0:00
FA0004388,{072C5AF5-809B-41F5-A99A-FB415526A040},11/20/15 0:00
FA0004389,{D3EF109D-4D64-4721-8315-DFC41559AF26},10/1/15 0:00
FA0004390,{B47B119B-CC38-4049-A482-3A757D410690},3/2/16 0:00
FA0004391,{C1340C2E-10D5-409C-8403-B2984376D638},12/1/15 0:00
FA0004392,{F4691012-93C3-4774-B4DD-F982E59ED795},11/18/15 0:00
FA0004393,{14371EC2-D977-41A3-A284-719BB7A9DF57},2/19/16 0:00
FA0004395,{6DE15035-B10A-42DD-90D6-D8E8BE1393B9},2/24/16 0:00
FA0004396,{E1F47E10-7A1B-497F-AD60-5BC9F10CF305},8/14/15 0:00
FA0004397,{ADE192F1-B201-4FF3-80D8-D0F228507FEF},11/30/15 0:00
FA0004398,{7CE7BD29-E03E-4E1A-BB7E-CABDD8A05365},2/4/16 0:00
FA0004399,{0BCE99A3-1072-4D0B-B14E-08B09AE8F0C0},1/5/16 0:00
FA0004400,{EBC26C34-BCED-4228-9B85-753A5801E765},1/5/16 0:00
FA0004401,{FD2965F9-8EEC-4D35-8D9F-1CB34A7D3CDA},12/2/15 0:00
FA0004403,{943637E0-0EC6-4F32-BD2E-663F062B4CE9},10/2/15 0:00
FA0004405,{62EA497A-E72D-4586-B14E-0299CC20D93B},1/26/16 0:00
FA0004407,{027FEA5A-C8F6-478D-B013-9200680F4CD8},11/2/15 0:00
FA0004407,{FBEA711B-D21D-4B96-8062-B892A2E45D01},11/2/15 0:00
FA0004407,{750FE89D-9824-4CB1-A4B2-F4326138F952},11/5/15 0:00
FA0004407,{1F300F61-A1C7-4741-B9A4-BD7B270A07BB},11/5/15 0:00
FA0004407,{7B38F2DE-284B-439C-A1CA-8484053BDD4F},11/5/15 0:00
FA0004407,{36400ADC-5696-4DFE-908A-94BFA46AEEB6},2/10/16 0:00
FA0004410,{B9BEB632-2A32-4310-B524-2AF28FC2641C},2/10/16 0:00
FA0004421,{A77E2C94-668C-45A4-B83F-66B1C9B7B507},2/9/16 0:00
FA0004423,{E173028D-4066-43C4-A1A3-C312ACB2643D},1/25/16 0:00
FA0004425,{DD69BBEE-D2CB-489A-A698-8306F42FD40F},12/21/15 0:00
FA0004428,{311BEAE5-4089-4327-BFDB-81F220A1A841},12/16/15 0:00
FA0004429,,11/12/15 0:00
FA0004429,{93AD965D-BA89-4020-BF77-2935579978B3},11/12/15 0:00
FA0004429,{71B16ACA-34D3-4485-9537-21118731560F},11/12/15 0:00
FA0004429,{66B9B15E-D323-456A-8C58-1436F41983F4},11/12/15 0:00
FA0004434,{4BC8914E-7E11-4D34-9866-FDDC15DB05A6},8/28/15 0:00
FA0004435,{F7FFA940-8F8F-42B4-98A5-5205CC7BAA5D},12/17/15 0:00
FA0004436,{4D09C8DE-E287-4B1F-9130-735AF1867100},12/17/15 0:00
FA0004439,{D4435FDA-FE66-4345-B9FE-AAE33A8B47AC},12/7/15 0:00
FA0004443,{ED476C59-93A0-4233-9725-2C26F43BBC14},1/4/16 0:00
FA0004444,{72C0BC4B-DA8C-4B22-927C-6E37593D9594},12/22/15 0:00
FA0004445,{0FB40A3E-F5DA-454E-89C1-A4E62D1A9B15},1/4/16 0:00
FA0004446,{53B8AAED-BF69-4127-8718-7FFA1141F0EB},1/13/16 0:00
FA0004448,{3DA12204-B645-408F-8D0F-EAC43AA2B46B},10/30/15 0:00
FA0004454,{FA3E5B4A-084C-4E6E-B939-D3C1333A42C6},2/11/16 0:00
FA0004456,{1C19FB3E-0F51-45C7-88EB-A919A599D6D0},2/23/16 0:00
FA0004457,{C900B7E7-3CF8-493B-8A5A-907258359C65},2/5/16 0:00
FA0004460,{5C3C17EB-88E4-4219-9CA3-29FE0A2BB463},3/2/16 0:00
FA0004460,{75A4CBFC-4C68-488F-B37B-2BD16D816220},3/2/16 0:00
FA0004463,{CDBD8678-2F4D-4DBE-80EA-C756CA2561A9},3/2/16 0:00
FA0004464,{E2C20D3B-E0A2-4B07-B696-C2B0535CB364},10/9/15 0:00
FA0004475,{999A67EE-44B6-45CA-B412-479928597426},1/19/16 0:00
FA0004476,{070524E1-7EE3-410A-B729-55E82F023A46},2/3/16 0:00
FA0004477,{4B058E8D-F1EA-417E-924D-E6D9FEE48438},12/4/15 0:00
FA0004478,{03620488-CB08-4E8F-B524-280CD7BAB53C},2/23/16 0:00
FA0004479,{29DF19D6-68C3-47E2-B5B7-01E4F4047FE3},2/3/16 0:00
FA0004480,{2DEB4021-90AF-4DFB-8323-EDDB12CDDD1D},9/15/15 0:00
FA0004481,{028E6483-FC58-40DE-B217-F831678FA24E},1/29/16 0:00
FA0004482,{74E67155-1B0C-4248-B342-18C8F55A60DA},12/4/15 0:00
FA0004484,{1E10D676-093C-42A4-87E1-207055572640},1/29/16 0:00
FA0004485,{6B72B2FE-A720-4115-AD1C-09E4869CA6B4},2/3/16 0:00
FA0004486,{C65D4DF1-3113-4965-8C56-D3D01C3D6215},2/9/16 0:00
FA0004487,{6F0D065E-7433-45DC-88FD-6B13781BF8E0},12/8/15 0:00
FA0004488,{D2E712F9-844E-4BF0-954B-A1994DE9BBCE},1/22/16 0:00
FA0004490,{444504F8-49A8-4A96-A37C-82BF2CD8D3BD},1/14/16 0:00
FA0004492,{58ECCD16-860E-4A6C-840E-15E879C38539},2/11/16 0:00
FA0004492,{EF29C488-A208-471C-BE45-394891007D89},2/11/16 0:00
FA0004495,{6F40DAF6-9CEE-4800-A7BD-48C4A4768A32},3/2/16 0:00
FA0004495,{07A84CA6-12A1-4C4F-8DE2-F319A91C00B6},3/2/16 0:00
FA0004496,{BB36CFBA-6356-42B4-9A10-171CFB844E65},9/10/15 0:00
FA0004498,{13A48F90-67D8-45C9-8E8B-88D1C42DBDDF},2/18/16 0:00
FA0004499,{2FA5D81F-E4A9-4572-B7B4-15C8637F9FC5},2/18/16 0:00
FA0004502,{46B8EE84-FEAF-44AC-9EFA-AABCA61DC0EC},12/15/15 0:00
FA0004503,{85D8DF02-CF7F-4396-AC9D-2984F9BEEFB1},10/6/15 0:00
FA0004504,{C904CDF8-1D56-4CB0-93C1-46BD7014E950},2/23/16 0:00
FA0004510,{01261CE2-1EED-4B09-BFCD-2B817CD4C8BF},12/23/15 0:00
FA0004511,{2B154A09-5AFA-4251-B76D-72A86FD01CA9},11/16/15 0:00
FA0004512,{1364F454-C0A4-446C-B6EF-D1CA8DF8BE51},11/18/15 0:00
FA0004514,{12B494E3-18C6-462C-A4D4-6D1B9F9F22A9},1/5/16 0:00
FA0004515,{80619468-8B32-47A2-8496-1574247B6D8C},9/17/15 0:00
FA0004516,{947F4B6C-6529-4E2C-AA3B-CEBF47067687},2/22/16 0:00
FA0004518,{78F28B8A-4985-4AE8-A7F1-071CAE2E43D9},9/21/15 0:00
FA0004522,{F2AD212E-DCA8-4435-81A8-978083B5157A},10/26/15 0:00
FA0004523,{3771E589-D9B1-426B-9094-BD85EDE61430},12/1/15 0:00
FA0004526,{402F3730-CE39-49E6-82F9-4FBA9B1740C6},10/23/15 0:00
FA0004530,{5B80BD3A-FD99-4F4E-96A7-6714DB1295B9},11/5/15 0:00
FA0004534,{EBB4A16D-2F20-4C51-B10A-4809C67FE9F8},12/9/15 0:00
FA0004535,{E3386201-2C9F-42EB-B88D-BBEE7DBACD22},9/28/15 0:00
FA0004535,{59597C40-4510-4435-99E6-993F86CEAC99},12/22/15 0:00
FA0004535,{097BA548-0BE1-4423-982A-D6D8B8AA9812},12/22/15 0:00
FA0004536,{3D0CA897-3921-4512-AC05-72BA0CC4664F},1/14/16 0:00
FA0004537,{9F757437-BC71-41AF-9C39-9FE35C855074},12/4/15 0:00
FA0004539,{43B260BA-5B67-4DAB-9403-5E73479F9500},12/15/15 0:00
FA0004540,{D0C66B8C-18AA-4FB4-BD26-A3295E6B6EA7},12/4/15 0:00
FA0004541,{B1E67CEE-1928-49F0-87AF-072047CCC718},12/9/15 0:00
FA0004542,{7FF0135E-0E11-4C20-9BE6-66AD6113B589},12/15/15 0:00
FA0004543,{95891E34-4083-4D84-A275-59A4AC008F17},12/8/15 0:00
FA0004545,{295165A2-BEED-4709-8F0E-A444AB7CBCD6},1/14/16 0:00
FA0004548,{E57DACE0-51C4-48AD-B09C-CA642F7E9C5C},1/25/16 0:00
FA0004551,{A60CADB4-8A48-4654-A69E-D3183AE1AD6A},12/22/15 0:00
FA0004554,{B0F0AE47-AA56-4A68-BEA3-AEEF4248203E},2/26/16 0:00
FA0004557,{F14295EF-9158-416A-BE6D-F9310144005A},11/17/15 0:00
FA0004560,{7577A31F-B207-4FA0-BE02-4F7665BB3504},1/14/16 0:00
FA0004563,{27BB9584-FE14-4099-B68D-B5EEFF526724},12/30/15 0:00
FA0004567,{38A7AC26-900F-4715-B052-BF13440EBF99},1/7/16 0:00
FA0004568,{478536B3-D415-4905-8A03-ADCEAE7E89BB},1/13/16 0:00
FA0004581,{3983AA76-EDFB-4D91-B085-801CCDBF502E},10/16/15 0:00
FA0004583,{23FAB49C-6256-4D2F-99A7-FC6B055C71E2},12/19/15 0:00
FA0004585,{22D37CC4-969F-4D93-8D73-EB0DAB37C8B5},1/20/16 0:00
FA0004588,{A43C9DB2-E834-4A47-9485-416C4D648B5A},1/7/16 0:00
FA0004589,{E0D942BE-0782-4A7F-BDF4-81F78B64943C},2/1/16 0:00
FA0004594,{38E89328-B468-49F1-9DFA-959A813C4740},2/2/16 0:00
FA0004596,{BB1ABD99-623E-4925-95DE-713EA57FB871},11/13/15 0:00
FA0004597,{46CD6E52-A0F5-4280-9CD0-A3AA844B1ED9},10/13/15 0:00
FA0004598,{6682B03A-0DE9-461A-B711-318C66493F6D},1/20/16 0:00
FA0004604,{D5C65852-C864-48AD-B8B8-094AB46395DD},1/7/16 0:00
FA0004605,{7DA70157-2E4B-40A5-BE5A-D25CFADAB438},2/10/16 0:00
FA0004613,{33D3B8BE-F55E-4B16-BED3-4E4DCCA7FADC},11/10/15 0:00
FA0004618,{EC583458-EF75-47E3-9FD7-441A1DDC99AD},2/3/16 0:00
FA0004618,{EFA293F9-D249-4542-8D43-B75A56E00699},2/3/16 0:00
FA0004619,{238B52EE-F955-4B3F-86F6-C3FB48ECE2EC},1/13/16 0:00
FA0004620,,1/6/16 0:00
FA0004621,{17C40C0D-ABAB-4F91-B2BA-F72CDB6ECA9F},11/3/15 0:00
FA0004621,{F72A6FEC-42E4-4EAC-B6A7-BAB21F064FAD},11/3/15 0:00
FA0004622,{1D83E679-900F-4086-9347-24AAE4EBBA16},2/3/16 0:00
FA0004624,{622EE5A6-5DF1-4F50-9ED7-C2B4F35BEADC},1/6/16 0:00
FA0004625,{511AF25A-5169-4268-91F1-8457FBFF72AF},2/4/16 0:00
FA0004628,{544AD010-18C2-4C94-B8A3-A89A52872B42},1/21/16 0:00
FA0004629,{DB29B560-A828-4557-A131-718DA8F52237},12/23/15 0:00
FA0004629,{F6C4C23D-1D5F-4EA9-9E26-7E1825AC83E8},12/23/15 0:00
FA0004630,{629A5FEC-9367-489A-994D-F781C57F607E},10/21/15 0:00
FA0004633,{F19B1BD1-0BD3-4351-8DE8-DA5364CA406C},1/7/16 0:00
FA0004635,{5A6E7D33-C0F2-4427-8454-E506F1BDED11},12/31/15 0:00
FA0004639,{BAFED50F-1700-436F-A08A-0880EC67683F},11/2/15 0:00
FA0004646,{54961F39-4BE4-4D78-8DFE-9EBF50B66B31},2/10/16 0:00
FA0004646,{F0F73C09-7DD9-4225-B5D4-060FA5177384},2/10/16 0:00
FA0004647,{3FE900F2-3F0F-4A1E-AA3D-CA8F4509A2D2},12/30/15 0:00
FA0004650,{B1D7A3F1-BAA8-4AB3-B05C-17CFCFF7F4E7},12/28/15 0:00
FA0004650,{9F9C38EB-E56F-4A39-A3FA-06BC9906F23D},12/28/15 0:00
FA0004650,{5DE2CF04-49DE-4D6B-92DB-8822B72113E2},2/15/16 0:00
FA0004654,{C0EF0A8C-C268-4DA2-89A9-1E8654F860BE},2/11/16 0:00
FA0004655,{75F2555D-F8E0-4686-8330-2181614DF449},3/1/16 0:00
FA0004656,{DA5F5C4E-F02D-444C-9E04-67016D44FCC3},2/12/16 0:00
FA0004657,{B563C7AE-0948-4D35-B8F7-18358BA1F566},1/7/16 0:00
FA0004658,{116066F2-D4A6-400C-AEE2-B81764CF006F},2/23/16 0:00
FA0004660,{D1990216-A9C8-4505-B1EE-B5179559C98A},9/25/15 0:00
FA0004660,{3BD40BE0-D2BD-4A16-ABB8-5763CD37682C},1/22/16 0:00
FA0004661,{711E3E66-5830-4BB2-B34A-08C75B622252},12/11/15 0:00
FA0004662,{60823213-D6E8-4A36-B420-22F6A6204129},1/12/16 0:00
FA0004663,{2DC38D78-E034-4D65-8C2F-563C2A1ECD62},1/8/16 0:00
FA0004665,{5E14F05E-8C09-42AE-90BE-B8A6B3AD809E},10/16/15 0:00
FA0004666,{062AEDB7-D8D8-4C52-8CA4-64F4A2DC51E9},2/22/16 0:00
FA0004678,{D48D522C-1117-4A96-9192-67BE24C2CDD0},10/9/15 0:00
FA0004680,{BDACAF45-1FBC-4116-9C0B-406CB2E0874B},3/1/16 0:00
FA0004682,{D06AC704-628E-4030-85B5-DCDD3288C0B7},2/26/16 0:00
FA0004682,{0BC279D7-2063-4072-B43B-3FFAB9D59732},2/26/16 0:00
FA0004686,{47D52E9C-6B58-4357-A0AD-6918E9733DE0},2/4/16 0:00
FA0004688,{B1A2DFEC-F857-4F97-9D73-63FFA50F75FC},12/28/15 0:00
FA0004689,{AE457E8F-C26F-4ACF-BF8C-8B70654BBF4F},9/16/15 0:00
FA0004690,{E650D40E-00CC-482E-8520-70294CAAE71E},1/28/16 0:00
FA0004696,{42E138C4-0088-4E82-B1A1-DF834E2E716A},1/4/16 0:00
FA0004697,{FC48AA45-3D3D-4969-B0E0-571C197A6445},8/25/15 0:00
FA0004700,,1/6/16 0:00
FA0004704,{857B03B7-2425-4CD9-A499-CD991942F4DC},9/28/15 0:00
FA0004709,{965C33E5-1BAB-4CDC-9EFE-DF16FD7CD260},12/8/15 0:00
